time,user_id,ip,video_id,platform
2025-02-20 16:47:00.000,929,49.64.192.27,55523,iphone
2025-02-20 16:47:00.750,416,229.117.9.246,56587,android
2025-02-20 16:47:04.250,1497,78.134.110.182,48408,android
2025-02-20 16:47:05.500,326,128.77.77.38,75222,iphone
2025-02-20 16:47:05.500,390,156.165.1.169,32501,iphone
2025-02-20 16:47:05.750,1126,45.138.143.130,80855,android
2025-02-20 16:47:07.500,830,93.111.112.185,90839,android
2025-02-20 16:47:07.750,2330,102.208.87.152,44862,iphone
2025-02-20 16:47:09.000,790,46.77.137.223,45613,iphone
2025-02-20 16:47:09.250,1103,59.218.133.31,72747,android
2025-02-20 16:47:13.250,1566,228.59.1.77,12468,iphone
2025-02-20 16:47:13.750,143,230.185.126.71,55523,android
2025-02-20 16:47:15.750,623,112.217.78.254,17284,android
2025-02-20 16:47:16.750,1797,208.181.231.189,72242,iphone
2025-02-20 16:47:18.500,946,113.147.239.4,21505,android
2025-02-20 16:47:22.000,2042,61.60.26.210,60808,android
2025-02-20 16:47:22.500,1626,88.109.110.128,18318,iphone
2025-02-20 16:47:22.500,2256,53.161.223.47,72242,iphone
2025-02-20 16:47:24.750,1014,109.74.91.6,72242,iphone
2025-02-20 16:47:30.250,1992,208.238.195.23,78934,android
2025-02-20 16:47:32.000,680,138.100.255.95,11527,android
2025-02-20 16:47:34.250,1907,236.72.241.86,60395,iphone
2025-02-20 16:47:35.250,2059,118.103.248.105,47841,iphone
2025-02-20 16:47:36.750,821,53.27.44.8,55634,iphone
2025-02-20 16:47:38.250,135,228.44.247.248,19961,android
2025-02-20 16:47:38.250,1042,37.62.84.122,41213,android
2025-02-20 16:47:38.750,1236,45.213.39.110,97942,iphone
2025-02-20 16:47:39.250,2345,217.167.232.23,86108,iphone
2025-02-20 16:47:41.250,1540,114.226.237.220,56533,iphone
2025-02-20 16:47:41.500,1824,92.225.84.149,43623,iphone
2025-02-20 16:47:42.750,463,254.7.126.250,75222,iphone
2025-02-20 16:47:45.250,314,112.139.120.89,79927,iphone
2025-02-20 16:47:49.000,1419,69.198.148.110,81982,iphone
2025-02-20 16:47:49.250,1808,180.37.15.210,62766,iphone
2025-02-20 16:47:49.500,832,185.111.106.38,70143,iphone
2025-02-20 16:47:51.250,2324,112.46.132.90,90236,android
2025-02-20 16:47:51.750,665,117.97.82.26,81982,android
2025-02-20 16:47:54.000,2107,217.240.61.159,40726,android
2025-02-20 16:47:54.000,2249,38.249.55.139,55523,android
2025-02-20 16:47:56.000,1322,28.156.51.62,57791,iphone
2025-02-20 16:47:56.250,1849,125.194.82.189,89627,android
2025-02-20 16:47:57.250,1030,137.78.51.1,17378,android
2025-02-20 16:47:57.750,1942,74.222.120.58,60808,iphone
2025-02-20 16:47:58.000,1259,191.102.254.133,81982,iphone
2025-02-20 16:48:03.000,689,16.141.212.30,61715,iphone
2025-02-20 16:48:03.000,1047,250.43.29.102,15451,iphone
2025-02-20 16:48:03.500,1339,229.135.171.69,81879,iphone
2025-02-20 16:48:05.500,926,83.206.114.227,15464,android
2025-02-20 16:48:06.750,280,173.164.153.217,15464,android
2025-02-20 16:48:09.250,1772,103.135.139.189,54188,iphone
2025-02-20 16:48:13.000,840,0.138.227.1,32501,iphone
2025-02-20 16:48:17.750,1181,181.76.157.176,45613,android
2025-02-20 16:48:18.000,178,98.107.5.44,81329,iphone
2025-02-20 16:48:18.500,106,135.228.78.17,36471,iphone
2025-02-20 16:48:18.750,1742,133.46.236.245,73786,android
2025-02-20 16:48:19.500,37,225.177.203.78,55523,iphone
2025-02-20 16:48:22.000,1733,106.77.172.111,83899,android
2025-02-20 16:48:22.250,1118,203.245.87.16,49270,android
2025-02-20 16:48:22.750,1745,92.215.78.88,65523,iphone
2025-02-20 16:48:26.250,1981,188.44.11.1,55634,android
2025-02-20 16:48:29.250,1270,7.178.176.182,52739,android
2025-02-20 16:48:30.000,1769,108.160.38.40,40726,android
2025-02-20 16:48:31.000,722,227.201.224.14,69815,android
2025-02-20 16:48:32.750,723,214.154.10.63,32501,iphone
2025-02-20 16:48:34.000,1895,31.51.254.212,77794,iphone
2025-02-20 16:48:34.250,357,150.79.26.65,46453,android
2025-02-20 16:48:34.750,982,19.155.134.154,99129,iphone
2025-02-20 16:48:36.000,1281,129.90.248.21,73277,android
2025-02-20 16:48:38.000,1826,70.84.170.40,15451,iphone
2025-02-20 16:48:38.250,1177,214.229.124.212,72747,iphone
2025-02-20 16:48:38.750,1577,19.119.255.80,74267,android
2025-02-20 16:48:39.000,1842,162.121.72.5,70143,iphone
2025-02-20 16:48:39.000,654,232.210.21.138,18413,iphone
2025-02-20 16:48:39.750,303,100.191.153.147,11895,android
2025-02-20 16:48:39.750,1149,103.102.59.127,27669,iphone
2025-02-20 16:48:40.250,1918,177.100.90.229,90236,android
2025-02-20 16:48:41.000,1159,99.56.184.5,48337,android
2025-02-20 16:48:42.000,2302,168.249.107.220,83899,android
2025-02-20 16:48:44.250,174,197.93.231.193,56587,android
2025-02-20 16:48:45.750,1279,193.192.162.227,70143,iphone
2025-02-20 16:48:46.250,798,121.76.4.21,29859,android
2025-02-20 16:48:46.750,1590,129.124.132.82,32501,android
2025-02-20 16:48:47.250,2249,97.137.79.136,73786,android
2025-02-20 16:48:48.000,516,244.46.57.49,17284,android
2025-02-20 16:48:48.250,373,123.145.203.131,77794,android
2025-02-20 16:48:50.000,1126,111.202.187.192,70143,android
2025-02-20 16:48:50.250,767,4.227.106.103,31866,iphone
2025-02-20 16:48:51.000,1322,36.145.151.23,27630,android
2025-02-20 16:48:52.000,2259,245.84.178.227,70532,iphone
2025-02-20 16:48:52.000,805,71.222.250.44,26687,android
2025-02-20 16:48:54.000,1015,108.185.33.66,81982,android
2025-02-20 16:48:56.500,2266,68.37.40.185,64392,iphone
2025-02-20 16:48:58.000,44,32.89.86.245,47262,iphone
2025-02-20 16:48:58.500,1527,222.117.30.233,46715,iphone
2025-02-20 16:48:58.750,902,94.27.177.174,82467,iphone
2025-02-20 16:48:59.750,762,140.218.143.213,96641,iphone
2025-02-20 16:48:59.750,2371,155.97.226.49,62766,iphone
2025-02-20 16:49:02.000,145,87.69.206.237,34949,iphone
2025-02-20 16:49:03.500,1603,185.205.161.156,10277,iphone
2025-02-20 16:49:04.250,1437,230.191.56.47,64624,iphone
2025-02-20 16:49:05.500,940,70.240.67.219,50324,iphone
2025-02-20 16:49:08.000,2125,242.250.254.118,20289,android
2025-02-20 16:49:10.250,2180,239.20.185.206,83155,android
2025-02-20 16:49:11.750,2374,233.173.113.175,30188,android
2025-02-20 16:49:14.250,2000,135.64.6.203,13333,android
2025-02-20 16:49:14.250,1720,191.42.248.189,82672,android
2025-02-20 16:49:17.000,1210,214.29.203.240,21474,iphone
2025-02-20 16:49:18.750,2362,57.181.30.22,74267,android
2025-02-20 16:49:19.000,939,67.178.34.168,64392,iphone
2025-02-20 16:49:19.500,1763,137.177.1.220,55617,android
2025-02-20 16:49:20.250,299,214.37.163.250,52739,android
2025-02-20 16:49:20.250,1131,223.116.34.188,55926,android
2025-02-20 16:49:21.500,1209,246.47.130.245,78934,iphone
2025-02-20 16:49:22.250,623,129.83.162.13,15451,iphone
2025-02-20 16:49:23.000,1004,228.218.117.187,49292,iphone
2025-02-20 16:49:24.000,1719,200.134.23.139,31866,iphone
2025-02-20 16:49:25.250,1265,251.146.106.171,97942,android
2025-02-20 16:49:25.250,1382,169.138.253.81,95945,iphone
2025-02-20 16:49:26.750,1733,196.11.154.250,72424,iphone
2025-02-20 16:49:27.750,260,116.190.217.167,13693,android
2025-02-20 16:49:28.000,659,46.242.78.213,70143,android
2025-02-20 16:49:31.750,1673,239.209.119.237,90236,android
2025-02-20 16:49:34.750,333,72.10.186.15,32501,iphone
2025-02-20 16:49:35.750,1577,206.106.234.14,79927,android
2025-02-20 16:49:36.250,273,24.196.14.10,70532,iphone
2025-02-20 16:49:38.000,2359,205.80.35.220,17378,android
2025-02-20 16:49:38.250,540,155.42.251.241,61715,android
2025-02-20 16:49:39.750,233,6.80.183.242,52739,iphone
2025-02-20 16:49:42.000,2093,70.32.213.86,60808,android
2025-02-20 16:49:42.250,658,91.227.118.132,80855,android
2025-02-20 16:49:43.750,764,105.9.53.105,70143,iphone
2025-02-20 16:49:45.250,620,27.19.146.220,77794,iphone
2025-02-20 16:49:46.250,758,212.141.82.201,12468,android
2025-02-20 16:49:48.250,2033,150.189.27.4,72242,iphone
2025-02-20 16:49:48.750,1260,64.69.206.41,83155,iphone
2025-02-20 16:49:49.750,1185,161.60.149.88,90619,android
2025-02-20 16:49:51.000,1181,254.50.230.218,61715,iphone
2025-02-20 16:49:51.250,675,24.218.159.127,27669,iphone
2025-02-20 16:49:51.500,2118,91.35.15.130,34873,android
2025-02-20 16:49:55.000,1351,146.59.4.217,12787,iphone
2025-02-20 16:49:55.250,1909,223.95.16.196,86108,android
2025-02-20 16:49:56.000,1163,79.138.111.107,21474,iphone
2025-02-20 16:49:56.750,1451,165.129.159.127,64624,iphone
2025-02-20 16:49:57.000,656,252.151.16.72,72242,iphone
2025-02-20 16:49:58.750,2333,63.168.119.104,89782,iphone
2025-02-20 16:49:59.500,1012,154.157.14.197,73786,android
2025-02-20 16:49:59.750,809,62.65.118.80,77794,iphone
2025-02-20 16:50:00.750,1639,240.116.172.229,84713,android
2025-02-20 16:50:01.000,44,101.189.78.226,16849,android
2025-02-20 16:50:05.250,1464,94.224.73.71,52739,iphone
2025-02-20 16:50:06.500,1686,70.218.4.133,45526,iphone
2025-02-20 16:50:07.500,2353,85.147.149.11,27669,iphone
2025-02-20 16:50:08.250,1769,159.227.218.159,83899,iphone
2025-02-20 16:50:08.500,458,18.106.113.172,60808,iphone
2025-02-20 16:50:09.250,1152,118.103.237.83,81982,iphone
2025-02-20 16:50:11.000,1339,67.161.234.119,89186,android
2025-02-20 16:50:12.500,855,11.120.246.148,82467,android
2025-02-20 16:50:13.000,111,246.193.111.196,45526,iphone
2025-02-20 16:50:14.750,2120,213.217.54.193,72747,android
2025-02-20 16:50:15.000,737,216.63.32.20,86921,android
2025-02-20 16:50:17.750,163,225.148.235.217,32501,iphone
2025-02-20 16:50:18.500,1419,10.117.112.22,61440,android
2025-02-20 16:50:22.500,2125,21.161.118.252,27630,iphone
2025-02-20 16:50:24.000,94,126.144.87.213,30113,android
2025-02-20 16:50:25.000,1721,37.125.65.150,70143,android
2025-02-20 16:50:28.500,2174,214.75.193.81,40726,iphone
2025-02-20 16:50:30.250,2212,190.200.247.190,18318,iphone
2025-02-20 16:50:30.750,1089,146.166.37.189,27630,android
2025-02-20 16:50:30.750,833,242.166.32.33,24228,iphone
2025-02-20 16:50:32.500,705,11.27.174.86,89186,iphone
2025-02-20 16:50:34.500,1528,57.249.145.157,30188,android
2025-02-20 16:50:35.000,1652,30.203.138.153,12787,android
2025-02-20 16:50:35.250,980,203.17.83.186,82467,android
2025-02-20 16:50:39.500,1269,125.8.95.157,86108,iphone
2025-02-20 16:50:41.000,1359,103.242.27.94,47841,android
2025-02-20 16:50:44.250,250,4.63.249.8,34873,android
2025-02-20 16:50:46.000,1397,106.214.31.113,78541,android
2025-02-20 16:50:49.750,735,179.36.28.6,61440,android
2025-02-20 16:50:49.750,122,197.97.129.196,55617,iphone
2025-02-20 16:50:50.750,792,72.208.36.170,17378,android
2025-02-20 16:50:50.750,938,188.109.94.71,80855,iphone
2025-02-20 16:50:51.000,959,56.238.149.146,12787,android
2025-02-20 16:50:51.500,497,15.25.179.67,78934,iphone
2025-02-20 16:50:53.250,2033,163.71.33.241,55885,iphone
2025-02-20 16:50:54.250,1676,249.252.235.37,51942,iphone
2025-02-20 16:50:56.000,914,125.113.89.27,34192,android
2025-02-20 16:50:56.250,369,33.120.222.157,73588,iphone
2025-02-20 16:50:56.750,1247,198.119.206.7,43623,iphone
2025-02-20 16:50:57.000,1546,205.232.178.143,54188,iphone
2025-02-20 16:50:59.750,1979,105.233.196.253,13663,android
2025-02-20 16:51:00.250,1358,203.191.86.190,89627,iphone
2025-02-20 16:51:00.750,988,41.221.1.46,57791,iphone
2025-02-20 16:51:02.000,673,252.13.232.11,74267,iphone
2025-02-20 16:51:02.250,1927,29.188.51.208,11895,android
2025-02-20 16:51:04.250,241,229.174.164.235,65523,iphone
2025-02-20 16:51:04.750,1742,212.255.149.113,12468,iphone
2025-02-20 16:51:05.750,1566,72.188.177.34,60395,iphone
2025-02-20 16:51:07.250,823,228.136.107.31,60977,android
2025-02-20 16:51:08.000,2382,207.97.76.122,56533,iphone
2025-02-20 16:51:08.000,1262,59.229.55.27,80855,iphone
2025-02-20 16:51:09.000,2282,125.1.233.194,21505,android
2025-02-20 16:51:13.750,816,212.230.117.27,13693,iphone
2025-02-20 16:51:16.000,443,224.212.15.99,81879,iphone
2025-02-20 16:51:17.500,1547,94.74.105.173,34192,android
2025-02-20 16:51:18.750,1697,82.45.92.172,84094,iphone
2025-02-20 16:51:19.000,2237,219.31.166.23,21505,iphone
2025-02-20 16:51:20.000,1193,135.13.105.245,99129,android
2025-02-20 16:51:22.750,1618,166.192.84.76,64392,iphone
2025-02-20 16:51:24.750,1933,80.212.218.75,15464,iphone
2025-02-20 16:51:24.750,2272,205.203.48.167,21474,iphone
2025-02-20 16:51:25.000,2196,239.204.50.116,60395,android
2025-02-20 16:51:25.500,754,83.178.42.202,25566,iphone
2025-02-20 16:51:26.250,1823,249.139.221.214,92313,iphone
2025-02-20 16:51:27.750,2203,163.53.46.10,21505,android
2025-02-20 16:51:28.250,1663,214.165.146.205,62875,iphone
2025-02-20 16:51:29.250,636,90.248.223.61,40726,android
2025-02-20 16:51:34.000,179,175.130.241.55,18318,iphone
2025-02-20 16:51:38.000,925,160.226.240.181,83899,android
2025-02-20 16:51:38.250,959,247.112.225.196,58204,android
2025-02-20 16:51:39.750,1932,238.160.49.158,40726,iphone
2025-02-20 16:51:40.250,740,56.166.137.38,49292,android
2025-02-20 16:51:40.500,2326,162.111.163.19,26064,android
2025-02-20 16:51:41.250,2378,78.241.0.167,55617,android
2025-02-20 16:51:45.000,1149,165.75.161.43,54188,android
2025-02-20 16:51:47.500,2245,148.33.182.236,54188,iphone
2025-02-20 16:51:50.500,1043,13.18.178.99,27669,android
2025-02-20 16:51:53.000,1263,121.49.176.11,53947,android
2025-02-20 16:51:56.250,2101,31.221.100.133,33533,iphone
2025-02-20 16:51:58.250,1335,62.213.187.5,49292,android
2025-02-20 16:51:59.000,140,244.170.117.70,52006,android
2025-02-20 16:52:01.000,840,119.62.228.112,72242,iphone
2025-02-20 16:52:01.500,530,79.21.94.14,99129,android
2025-02-20 16:52:04.000,453,225.11.144.88,82467,android
2025-02-20 16:52:04.000,84,106.128.145.83,25566,android
2025-02-20 16:52:05.000,1082,247.148.213.64,16651,iphone
2025-02-20 16:52:06.250,1583,99.6.30.192,90236,android
2025-02-20 16:52:06.500,1111,169.160.134.139,12468,iphone
2025-02-20 16:52:07.250,81,80.131.72.47,46715,android
2025-02-20 16:52:07.250,2169,18.28.13.157,43623,android
2025-02-20 16:52:10.000,1440,109.236.0.60,52739,android
2025-02-20 16:52:12.250,140,69.210.210.145,55523,iphone
2025-02-20 16:52:14.500,2258,27.205.141.124,13333,android
2025-02-20 16:52:15.750,619,199.203.84.70,73277,iphone
2025-02-20 16:52:15.750,1782,143.188.77.253,52739,android
2025-02-20 16:52:17.250,755,147.218.224.232,83155,iphone
2025-02-20 16:52:19.250,1168,249.144.38.111,27065,android
2025-02-20 16:52:19.250,1826,179.109.62.129,62766,android
2025-02-20 16:52:21.000,934,101.13.70.198,55617,android
2025-02-20 16:52:23.500,402,131.196.167.124,90839,iphone
2025-02-20 16:52:24.750,1357,145.51.8.147,55634,android
2025-02-20 16:52:30.500,352,124.53.49.52,73786,android
2025-02-20 16:52:30.750,2016,196.230.38.194,16651,android
2025-02-20 16:52:32.250,426,241.79.147.25,95945,android
2025-02-20 16:52:32.750,2113,121.223.60.26,30113,iphone
2025-02-20 16:52:34.250,2290,82.245.180.151,99129,iphone
2025-02-20 16:52:35.000,2211,247.62.173.232,60808,iphone
2025-02-20 16:52:35.000,2337,200.3.232.249,84094,iphone
2025-02-20 16:52:35.500,1103,37.151.211.111,17284,android
2025-02-20 16:52:35.750,1114,165.46.84.33,26064,iphone
2025-02-20 16:52:36.250,1024,50.104.211.219,52006,iphone
2025-02-20 16:52:36.500,799,0.230.17.97,12787,iphone
2025-02-20 16:52:39.000,2273,84.0.74.67,51942,android
2025-02-20 16:52:39.750,1985,202.45.84.251,44862,android
2025-02-20 16:52:41.000,1745,248.202.73.150,60808,iphone
2025-02-20 16:52:46.000,1419,76.186.180.11,62875,iphone
2025-02-20 16:52:46.000,1423,238.226.21.3,13333,iphone
2025-02-20 16:52:47.500,526,9.172.161.151,11471,iphone
2025-02-20 16:52:51.000,2325,57.106.202.63,43623,iphone
2025-02-20 16:52:52.250,2133,86.207.143.76,72242,iphone
2025-02-20 16:52:53.750,2232,127.125.255.48,64392,iphone
2025-02-20 16:52:56.000,829,3.139.214.112,78541,android
2025-02-20 16:52:56.750,919,252.72.155.20,73786,android
2025-02-20 16:52:58.000,505,109.17.177.182,13693,android
2025-02-20 16:52:58.250,1584,181.217.151.86,11471,android
2025-02-20 16:53:01.750,1159,193.138.238.102,31866,android
2025-02-20 16:53:02.000,1294,96.183.3.50,55634,iphone
2025-02-20 16:53:02.500,2035,230.239.166.205,12078,android
2025-02-20 16:53:03.250,2242,238.205.11.189,75222,iphone
2025-02-20 16:53:05.000,122,107.95.11.170,33533,iphone
2025-02-20 16:53:06.250,590,51.62.113.110,13333,iphone
2025-02-20 16:53:06.500,1942,91.154.108.177,50422,iphone
2025-02-20 16:53:07.000,1843,52.62.247.221,87627,iphone
2025-02-20 16:53:08.500,1580,181.134.70.109,33994,iphone
2025-02-20 16:53:10.250,1566,10.109.156.246,84713,iphone
2025-02-20 16:53:10.750,2305,140.45.5.110,18318,android
2025-02-20 16:53:13.750,2166,254.25.4.125,73588,iphone
2025-02-20 16:53:14.250,215,179.115.181.34,33533,android
2025-02-20 16:53:17.250,1118,68.181.142.64,36471,android
2025-02-20 16:53:19.250,718,80.98.19.11,25566,android
2025-02-20 16:53:19.250,1962,61.121.200.180,15464,android
2025-02-20 16:53:20.750,1782,24.234.31.75,61715,android
2025-02-20 16:53:24.250,1278,24.6.235.119,48087,android
2025-02-20 16:53:26.750,1122,220.90.5.243,76945,android
2025-02-20 16:53:28.000,1399,139.125.91.18,16651,iphone
2025-02-20 16:53:29.500,528,193.149.183.173,78934,iphone
2025-02-20 16:53:30.000,30,144.250.253.54,86108,iphone
2025-02-20 16:53:35.000,2385,247.19.129.64,64624,iphone
2025-02-20 16:53:40.000,598,11.152.135.80,41213,iphone
2025-02-20 16:53:42.000,1085,235.111.221.113,34873,iphone
2025-02-20 16:53:43.500,2212,28.48.113.236,31866,android
2025-02-20 16:53:44.750,2104,127.159.197.200,99129,android
2025-02-20 16:53:45.500,827,199.172.128.80,83155,iphone
2025-02-20 16:53:47.000,1772,157.216.37.227,78541,iphone
2025-02-20 16:53:48.000,584,93.89.62.205,83899,iphone
2025-02-20 16:53:51.500,942,169.29.247.60,31866,iphone
2025-02-20 16:53:52.250,1936,215.75.210.95,30188,iphone
2025-02-20 16:53:52.500,1356,66.106.168.175,47262,android
2025-02-20 16:53:54.250,369,105.240.195.222,86108,iphone
2025-02-20 16:53:57.250,203,45.205.61.167,11895,iphone
2025-02-20 16:53:57.750,427,97.201.46.233,11527,android
2025-02-20 16:54:00.000,1439,254.165.15.100,55634,iphone
2025-02-20 16:54:00.000,391,195.170.188.200,44862,iphone
2025-02-20 16:54:01.750,2196,59.4.99.220,70143,android
2025-02-20 16:54:02.750,1207,119.115.53.81,12078,android
2025-02-20 16:54:02.750,599,82.11.109.185,15451,iphone
2025-02-20 16:54:05.000,1337,43.158.82.32,17284,android
2025-02-20 16:54:05.750,914,97.254.206.36,19961,iphone
2025-02-20 16:54:07.250,124,221.136.174.195,90619,android
2025-02-20 16:54:08.250,1755,94.127.236.149,13333,android
2025-02-20 16:54:12.500,1151,212.9.149.110,64392,iphone
2025-02-20 16:54:13.000,2109,52.189.240.1,15464,android
2025-02-20 16:54:14.500,1507,181.199.202.66,56587,iphone
2025-02-20 16:54:15.500,779,65.238.93.113,83155,android
2025-02-20 16:54:17.000,1301,162.70.39.15,90236,iphone
2025-02-20 16:54:18.500,1032,112.105.239.243,35616,android
2025-02-20 16:54:20.250,1351,185.250.188.53,72747,iphone
2025-02-20 16:54:21.750,559,94.226.94.112,27630,android
2025-02-20 16:54:22.500,2349,93.99.99.63,78541,iphone
2025-02-20 16:54:23.250,726,163.242.15.134,89224,iphone
2025-02-20 16:54:24.000,1150,2.103.138.122,81329,android
2025-02-20 16:54:26.750,1111,214.39.56.37,26687,android
2025-02-20 16:54:27.000,1788,4.185.7.171,89627,android
2025-02-20 16:54:28.000,2308,1.132.152.29,78934,android
2025-02-20 16:54:28.250,1594,155.189.242.206,49292,iphone
2025-02-20 16:54:30.000,1259,158.192.224.59,61440,iphone
2025-02-20 16:54:31.000,1248,211.172.50.211,73786,android
2025-02-20 16:54:32.250,1378,38.0.52.41,17378,android
2025-02-20 16:54:34.750,346,42.138.175.125,90236,iphone
2025-02-20 16:54:38.000,171,240.40.43.211,32501,android
2025-02-20 16:54:38.500,380,115.222.139.54,81879,android
2025-02-20 16:54:39.000,113,23.141.123.127,75222,android
2025-02-20 16:54:39.750,824,56.177.149.233,62766,iphone
2025-02-20 16:54:42.250,962,209.144.123.116,17284,iphone
2025-02-20 16:54:43.000,896,205.89.185.184,33533,android
2025-02-20 16:54:46.000,2292,85.144.214.21,21505,iphone
2025-02-20 16:54:46.500,1513,136.245.91.122,55634,android
2025-02-20 16:54:47.500,1548,102.223.89.217,13333,android
2025-02-20 16:54:48.750,1454,70.9.200.164,51942,iphone
2025-02-20 16:54:50.000,900,200.44.79.240,17284,android
2025-02-20 16:54:50.250,1285,125.87.86.250,49292,android
2025-02-20 16:54:58.500,1861,19.205.8.155,20289,android
2025-02-20 16:54:59.750,2028,96.14.133.57,55617,iphone
2025-02-20 16:55:01.000,1241,103.81.121.181,29859,android
2025-02-20 16:55:03.750,954,81.80.181.183,78934,android
2025-02-20 16:55:06.250,2266,27.187.131.169,90236,iphone
2025-02-20 16:55:06.750,413,214.140.8.30,13333,iphone
2025-02-20 16:55:07.750,752,182.218.123.226,26717,android
2025-02-20 16:55:08.000,1275,29.114.29.109,26687,iphone
2025-02-20 16:55:09.250,202,242.110.74.9,64392,iphone
2025-02-20 16:55:11.750,1246,96.145.157.130,27630,android
2025-02-20 16:55:13.250,1591,103.110.217.14,15451,iphone
2025-02-20 16:55:13.500,1393,124.0.220.154,84713,iphone
2025-02-20 16:55:14.750,222,52.198.93.69,11471,iphone
2025-02-20 16:55:15.750,2347,28.121.157.96,73588,iphone
2025-02-20 16:55:17.250,1453,55.5.143.173,16651,android
2025-02-20 16:55:18.000,625,8.169.232.47,77794,iphone
2025-02-20 16:55:18.750,1494,146.5.214.86,86108,android
2025-02-20 16:55:19.750,1389,14.84.209.118,84094,android
2025-02-20 16:55:20.000,2258,62.209.94.141,15451,iphone
2025-02-20 16:55:20.250,2305,7.210.91.118,60977,iphone
2025-02-20 16:55:23.250,1880,55.106.182.179,92313,android
2025-02-20 16:55:24.000,537,2.163.84.236,73786,iphone
2025-02-20 16:55:24.000,1087,162.29.107.87,32501,android
2025-02-20 16:55:24.750,1660,181.56.55.67,41213,iphone
2025-02-20 16:55:25.500,55,15.52.129.192,80855,iphone
2025-02-20 16:55:25.750,1182,86.224.124.16,12468,android
2025-02-20 16:55:26.500,314,39.51.213.42,79909,iphone
2025-02-20 16:55:29.000,1748,216.186.99.161,12468,iphone
2025-02-20 16:55:30.500,943,162.144.32.174,82467,iphone
2025-02-20 16:55:30.500,942,92.200.135.82,46715,iphone
2025-02-20 16:55:37.750,221,180.202.79.7,11895,iphone
2025-02-20 16:55:39.750,1239,167.138.217.44,81329,android
2025-02-20 16:55:40.000,2383,101.33.214.1,52739,iphone
2025-02-20 16:55:43.250,296,196.15.201.204,77794,iphone
2025-02-20 16:55:43.750,2108,143.232.233.140,75222,android
2025-02-20 16:55:45.000,1791,138.111.111.201,61715,iphone
2025-02-20 16:55:45.500,1867,234.227.67.165,89186,iphone
2025-02-20 16:55:46.750,1212,26.57.207.159,12468,android
2025-02-20 16:55:49.500,648,238.46.3.203,15464,android
2025-02-20 16:55:49.750,1852,184.18.240.166,64624,iphone
2025-02-20 16:55:54.250,2096,28.158.36.40,99129,android
2025-02-20 16:55:55.000,345,199.154.167.171,73277,android
2025-02-20 16:55:59.500,1973,115.255.163.77,84713,iphone
2025-02-20 16:56:01.250,606,121.166.94.217,70143,android
2025-02-20 16:56:03.000,573,217.34.222.250,46605,iphone
2025-02-20 16:56:04.000,1513,89.221.209.202,60977,android
2025-02-20 16:56:07.250,506,41.210.233.85,27065,android
2025-02-20 16:56:10.750,87,105.145.115.169,74267,iphone
2025-02-20 16:56:11.000,1797,30.35.14.175,90619,iphone
2025-02-20 16:56:12.750,280,75.203.87.19,88757,android
2025-02-20 16:56:20.250,1792,48.213.147.15,76945,android
2025-02-20 16:56:20.250,1026,247.197.69.237,54188,iphone
2025-02-20 16:56:20.750,2290,75.162.244.98,72424,android
2025-02-20 16:56:21.000,2324,104.144.223.79,13333,iphone
2025-02-20 16:56:21.750,1048,57.102.92.219,78934,android
2025-02-20 16:56:28.000,1671,98.111.141.233,50324,android
2025-02-20 16:56:28.750,1113,87.61.208.113,31866,android
2025-02-20 16:56:29.750,1218,166.24.191.99,62766,iphone
2025-02-20 16:56:29.750,2402,230.93.74.153,70143,android
2025-02-20 16:56:31.750,1979,129.175.171.5,75222,iphone
2025-02-20 16:56:32.000,1904,42.233.58.203,11895,iphone
2025-02-20 16:56:34.750,949,139.16.117.226,57791,iphone
2025-02-20 16:56:37.500,174,71.24.175.69,86921,iphone
2025-02-20 16:56:39.000,1569,145.27.151.203,21505,android
2025-02-20 16:56:41.750,2327,32.223.173.215,24335,android
2025-02-20 16:56:42.750,140,194.216.126.52,84713,iphone
2025-02-20 16:56:44.250,985,20.154.2.40,36471,iphone
2025-02-20 16:56:45.250,1836,216.3.125.131,65523,iphone
2025-02-20 16:56:46.750,1178,88.109.11.181,31866,iphone
2025-02-20 16:56:46.750,2286,201.134.21.117,55634,iphone
2025-02-20 16:56:47.000,648,67.247.84.113,18318,android
2025-02-20 16:56:49.750,2306,68.151.131.209,15464,iphone
2025-02-20 16:56:50.250,987,173.3.37.15,82467,android
2025-02-20 16:56:50.750,2042,42.64.52.107,55617,iphone
2025-02-20 16:56:51.000,72,237.118.171.219,21505,iphone
2025-02-20 16:56:51.000,557,141.244.28.183,53947,android
2025-02-20 16:56:52.250,2121,206.210.61.153,83155,android
2025-02-20 16:56:53.250,1428,71.111.118.120,21474,iphone
2025-02-20 16:56:54.000,947,235.68.19.73,15464,android
2025-02-20 16:56:55.250,2049,160.43.180.92,74267,android
2025-02-20 16:56:57.000,1970,125.251.75.254,20289,android
2025-02-20 16:56:58.500,2328,104.248.176.200,90839,iphone
2025-02-20 16:57:01.500,41,16.163.239.232,56228,iphone
2025-02-20 16:57:02.250,1368,152.20.128.210,74267,android
2025-02-20 16:57:03.500,1184,214.3.216.144,11471,iphone
2025-02-20 16:57:04.750,734,63.235.240.26,27669,android
2025-02-20 16:57:05.000,634,147.134.62.195,75222,android
2025-02-20 16:57:07.250,2379,89.48.118.225,27630,android
2025-02-20 16:57:07.500,2292,23.205.188.213,10277,iphone
2025-02-20 16:57:08.000,177,184.20.253.138,53947,iphone
2025-02-20 16:57:08.250,1498,242.180.59.213,40726,iphone
